Year,Match Number,Date,Stadium,City,Match,Match Details,Batting Team,Total Score,Column1,Bowler Name,Runs,Balls,Fours,Sixes,Strike Rate,Column2,Column3
2015,38th Match,13-March-2015,Sydney Cricket Ground,"Sydney, Australia",Afghanistan vs England,"38th Match, Pool A (D/N), Sydney, March 13, 2015,
ICC Cricket World Cup",Afghanistan,101,1,Dawlat Zadran,3,0,23,0,0,0,7.67
2015,38th Match,13-March-2015,Sydney Cricket Ground,"Sydney, Australia",Afghanistan vs England,"38th Match, Pool A (D/N), Sydney, March 13, 2015,
ICC Cricket World Cup",Afghanistan,101,1,Hamid Hassan,5,0,17,1,0,1,3.4
2015,38th Match,13-March-2015,Sydney Cricket Ground,"Sydney, Australia",Afghanistan vs England,"38th Match, Pool A (D/N), Sydney, March 13, 2015,
ICC Cricket World Cup",Afghanistan,101,1,Mohammad Nabi,4.1,0,14,0,0,0,3.41
2015,38th Match,13-March-2015,Sydney Cricket Ground,"Sydney, Australia",Afghanistan vs England,"38th Match, Pool A (D/N), Sydney, March 13, 2015,
ICC Cricket World Cup",Afghanistan,101,1,Samiullah Shinwari,2,0,19,0,0,0,9.5
2015,39th Match,14-March-2015,Eden Park,"Auckland, New Zealand",Zimbabwe vs India,"39th Match, Pool B (D/N), Auckland, March 14, 2015,
ICC Cricket World Cup",India,287,10,Mohammed Shami,9,2,48,3,0,3,5.33
2015,39th Match,14-March-2015,Eden Park,"Auckland, New Zealand",Zimbabwe vs India,"39th Match, Pool B (D/N), Auckland, March 14, 2015,
ICC Cricket World Cup",India,287,10,Umesh Yadav,9.5,1,43,3,0,2,4.53
2015,39th Match,14-March-2015,Eden Park,"Auckland, New Zealand",Zimbabwe vs India,"39th Match, Pool B (D/N), Auckland, March 14, 2015,
ICC Cricket World Cup",India,287,10,Mohit Sharma,10,1,48,3,0,1,4.8
2015,39th Match,14-March-2015,Eden Park,"Auckland, New Zealand",Zimbabwe vs India,"39th Match, Pool B (D/N), Auckland, March 14, 2015,
ICC Cricket World Cup",India,287,10,Ravichandran Ashwin,10,0,75,1,0,1,7.5
2015,39th Match,14-March-2015,Eden Park,"Auckland, New Zealand",Zimbabwe vs India,"39th Match, Pool B (D/N), Auckland, March 14, 2015,
ICC Cricket World Cup",India,287,10,Ravindra Jadeja,10,0,71,0,0,0,7.1
2015,39th Match,14-March-2015,Eden Park,"Auckland, New Zealand",Zimbabwe vs India,"39th Match, Pool B (D/N), Auckland, March 14, 2015,
ICC Cricket World Cup",Zimbabwe,288,4,Tinashe Panyangara,8.4,1,53,2,0,2,6.31
2015,39th Match,14-March-2015,Eden Park,"Auckland, New Zealand",Zimbabwe vs India,"39th Match, Pool B (D/N), Auckland, March 14, 2015,
ICC Cricket World Cup",Zimbabwe,288,4,Tendai Chatara,10,1,59,0,1,6,5.9
2015,39th Match,14-March-2015,Eden Park,"Auckland, New Zealand",Zimbabwe vs India,"39th Match, Pool B (D/N), Auckland, March 14, 2015,
ICC Cricket World Cup",Zimbabwe,288,4,Tawanda Mupariwa,10,0,61,0,0,2,6.1
2015,39th Match,14-March-2015,Eden Park,"Auckland, New Zealand",Zimbabwe vs India,"39th Match, Pool B (D/N), Auckland, March 14, 2015,
ICC Cricket World Cup",Zimbabwe,288,4,Solomon Mire,5,0,29,0,0,0,5.8
2015,39th Match,14-March-2015,Eden Park,"Auckland, New Zealand",Zimbabwe vs India,"39th Match, Pool B (D/N), Auckland, March 14, 2015,
ICC Cricket World Cup",Zimbabwe,288,4,Sean Williams,5,0,31,0,0,0,6.2
2015,39th Match,14-March-2015,Eden Park,"Auckland, New Zealand",Zimbabwe vs India,"39th Match, Pool B (D/N), Auckland, March 14, 2015,
ICC Cricket World Cup",Zimbabwe,288,4,Sikandar Raza,8,0,37,1,0,1,4.63
2015,39th Match,14-March-2015,Eden Park,"Auckland, New Zealand",Zimbabwe vs India,"39th Match, Pool B (D/N), Auckland, March 14, 2015,
ICC Cricket World Cup",Zimbabwe,288,4,Hamilton Masakadza,2,0,15,0,0,1,7.5
2015,40th Match,14-March-2015,Bellerive Oval,"Hobart, Australia",Scotland vs Australia,"40th Match, Pool A (D/N), Hobart, March 14, 2015,
ICC Cricket World Cup",Australia,130,10,Mitchell Starc,4.4,1,14,4,0,1,3.18
2015,40th Match,14-March-2015,Bellerive Oval,"Hobart, Australia",Scotland vs Australia,"40th Match, Pool A (D/N), Hobart, March 14, 2015,
ICC Cricket World Cup",Australia,130,10,Pat Cummins,7,1,42,3,0,1,6
2015,40th Match,14-March-2015,Bellerive Oval,"Hobart, Australia",Scotland vs Australia,"40th Match, Pool A (D/N), Hobart, March 14, 2015,
ICC Cricket World Cup",Australia,130,10,Shane Watson,3,0,18,1,0,0,6
2015,40th Match,14-March-2015,Bellerive Oval,"Hobart, Australia",Scotland vs Australia,"40th Match, Pool A (D/N), Hobart, March 14, 2015,
ICC Cricket World Cup",Australia,130,10,Mitchell Johnson,4,1,16,1,0,1,4
2015,40th Match,14-March-2015,Bellerive Oval,"Hobart, Australia",Scotland vs Australia,"40th Match, Pool A (D/N), Hobart, March 14, 2015,
ICC Cricket World Cup",Australia,130,10,Glenn Maxwell,4,0,24,1,0,4,6
2015,40th Match,14-March-2015,Bellerive Oval,"Hobart, Australia",Scotland vs Australia,"40th Match, Pool A (D/N), Hobart, March 14, 2015,
ICC Cricket World Cup",Australia,130,10,James Faulkner,3,0,15,0,0,1,5
2015,40th Match,14-March-2015,Bellerive Oval,"Hobart, Australia",Scotland vs Australia,"40th Match, Pool A (D/N), Hobart, March 14, 2015,
ICC Cricket World Cup",Scotland,133,3,Iain Wardlaw,5,0,57,1,0,1,11.4
2015,40th Match,14-March-2015,Bellerive Oval,"Hobart, Australia",Scotland vs Australia,"40th Match, Pool A (D/N), Hobart, March 14, 2015,
ICC Cricket World Cup",Scotland,133,3,Rob Taylor,5,0,29,1,0,0,5.8
2015,40th Match,14-March-2015,Bellerive Oval,"Hobart, Australia",Scotland vs Australia,"40th Match, Pool A (D/N), Hobart, March 14, 2015,
ICC Cricket World Cup",Scotland,133,3,Josh Davey,5,1,38,1,0,1,7.6
2015,40th Match,14-March-2015,Bellerive Oval,"Hobart, Australia",Scotland vs Australia,"40th Match, Pool A (D/N), Hobart, March 14, 2015,
ICC Cricket World Cup",Scotland,133,3,Michael Leask,0.2,0,7,0,0,1,35
2015,41st Match,15-March-2015,McLean Park,"Napier, New Zealand",United Arab Emirates vs West Indies,"41st Match, Pool B, Napier, March 15, 2015,
ICC Cricket World Cup",West Indies,175,10,Jerome Taylor,8.4,0,36,3,0,2,4.29
2015,41st Match,15-March-2015,McLean Park,"Napier, New Zealand",United Arab Emirates vs West Indies,"41st Match, Pool B, Napier, March 15, 2015,
ICC Cricket World Cup",West Indies,175,10,Jason Holder,10,1,27,4,0,4,2.7
2015,41st Match,15-March-2015,McLean Park,"Napier, New Zealand",United Arab Emirates vs West Indies,"41st Match, Pool B, Napier, March 15, 2015,
ICC Cricket World Cup",West Indies,175,10,Kemar Roach,8,0,54,0,0,2,6.75
2015,41st Match,15-March-2015,McLean Park,"Napier, New Zealand",United Arab Emirates vs West Indies,"41st Match, Pool B, Napier, March 15, 2015,
ICC Cricket World Cup",West Indies,175,10,Andre Russell,8,3,20,2,0,2,2.5
2015,41st Match,15-March-2015,McLean Park,"Napier, New Zealand",United Arab Emirates vs West Indies,"41st Match, Pool B, Napier, March 15, 2015,
ICC Cricket World Cup",West Indies,175,10,Marlon Samuels,10,4,25,1,0,0,2.5
2015,41st Match,15-March-2015,McLean Park,"Napier, New Zealand",United Arab Emirates vs West Indies,"41st Match, Pool B, Napier, March 15, 2015,
ICC Cricket World Cup",West Indies,175,10,Daren Sammy,1,0,4,0,0,0,4
2015,41st Match,15-March-2015,McLean Park,"Napier, New Zealand",United Arab Emirates vs West Indies,"41st Match, Pool B, Napier, March 15, 2015,
ICC Cricket World Cup",West Indies,175,10,Dwayne Smith,2,0,5,0,0,0,2.5
2015,41st Match,15-March-2015,McLean Park,"Napier, New Zealand",United Arab Emirates vs West Indies,"41st Match, Pool B, Napier, March 15, 2015,
ICC Cricket World Cup",United Arab Emirates,176,4,Nasir Aziz,6,0,47,0,0,0,7.83
2015,41st Match,15-March-2015,McLean Park,"Napier, New Zealand",United Arab Emirates vs West Indies,"41st Match, Pool B, Napier, March 15, 2015,
ICC Cricket World Cup",United Arab Emirates,176,4,Mohammad Naveed,6,0,34,0,0,1,5.67
2015,41st Match,15-March-2015,McLean Park,"Napier, New Zealand",United Arab Emirates vs West Indies,"41st Match, Pool B, Napier, March 15, 2015,
ICC Cricket World Cup",United Arab Emirates,176,4,Manjula Guruge,7.3,1,40,2,0,0,5.48
2015,41st Match,15-March-2015,McLean Park,"Napier, New Zealand",United Arab Emirates vs West Indies,"41st Match, Pool B, Napier, March 15, 2015,
ICC Cricket World Cup",United Arab Emirates,176,4,Mohammad Tauqir,3,0,22,0,0,0,7.33
2015,41st Match,15-March-2015,McLean Park,"Napier, New Zealand",United Arab Emirates vs West Indies,"41st Match, Pool B, Napier, March 15, 2015,
ICC Cricket World Cup",United Arab Emirates,176,4,Amjad Javed,8,0,29,2,0,2,3.63
2015,42nd Match,15-March-2015,Adelaide Oval,"Adelaide, Australia",Ireland vs Pakistan,"42nd Match, Pool B (D/N), Adelaide, March 15, 2015,
ICC Cricket World Cup",Pakistan,237,10,Sohail Khan,10,0,44,2,0,2,4.4
2015,42nd Match,15-March-2015,Adelaide Oval,"Adelaide, Australia",Ireland vs Pakistan,"42nd Match, Pool B (D/N), Adelaide, March 15, 2015,
ICC Cricket World Cup",Pakistan,237,10,Ehsan Adil,7,0,31,1,0,2,4.43
2015,42nd Match,15-March-2015,Adelaide Oval,"Adelaide, Australia",Ireland vs Pakistan,"42nd Match, Pool B (D/N), Adelaide, March 15, 2015,
ICC Cricket World Cup",Pakistan,237,10,Rahat Ali,10,0,48,2,0,2,4.8
2015,42nd Match,15-March-2015,Adelaide Oval,"Adelaide, Australia",Ireland vs Pakistan,"42nd Match, Pool B (D/N), Adelaide, March 15, 2015,
ICC Cricket World Cup",Pakistan,237,10,Wahab Riaz,10,0,54,3,0,3,5.4
2015,42nd Match,15-March-2015,Adelaide Oval,"Adelaide, Australia",Ireland vs Pakistan,"42nd Match, Pool B (D/N), Adelaide, March 15, 2015,
ICC Cricket World Cup",Pakistan,237,10,Shahid Afridi,10,0,38,0,0,0,3.8
2015,42nd Match,15-March-2015,Adelaide Oval,"Adelaide, Australia",Ireland vs Pakistan,"42nd Match, Pool B (D/N), Adelaide, March 15, 2015,
ICC Cricket World Cup",Pakistan,237,10,Haris Sohail,3,0,20,1,0,1,6.67
2015,42nd Match,15-March-2015,Adelaide Oval,"Adelaide, Australia",Ireland vs Pakistan,"42nd Match, Pool B (D/N), Adelaide, March 15, 2015,
ICC Cricket World Cup",Ireland,241,3,Alex Cusack,10,1,43,1,0,3,4.3
2015,42nd Match,15-March-2015,Adelaide Oval,"Adelaide, Australia",Ireland vs Pakistan,"42nd Match, Pool B (D/N), Adelaide, March 15, 2015,
ICC Cricket World Cup",Ireland,241,3,John Mooney,9,1,40,0,0,6,4.44
2015,42nd Match,15-March-2015,Adelaide Oval,"Adelaide, Australia",Ireland vs Pakistan,"42nd Match, Pool B (D/N), Adelaide, March 15, 2015,
ICC Cricket World Cup",Ireland,241,3,Stuart Thompson,10,0,59,1,0,3,5.9
2015,42nd Match,15-March-2015,Adelaide Oval,"Adelaide, Australia",Ireland vs Pakistan,"42nd Match, Pool B (D/N), Adelaide, March 15, 2015,
ICC Cricket World Cup",Ireland,241,3,George Dockrell,6,0,43,0,0,0,7.17
2015,42nd Match,15-March-2015,Adelaide Oval,"Adelaide, Australia",Ireland vs Pakistan,"42nd Match, Pool B (D/N), Adelaide, March 15, 2015,
ICC Cricket World Cup",Ireland,241,3,Kevin O Brien,10,0,49,0,0,1,4.9
2015,42nd Match,15-March-2015,Adelaide Oval,"Adelaide, Australia",Ireland vs Pakistan,"42nd Match, Pool B (D/N), Adelaide, March 15, 2015,
ICC Cricket World Cup",Ireland,241,3,Paul Stirling,1.1,0,5,0,0,0,4.55
2015,1st Quarter-Final (D/N),18-March-2015,Sydney Cricket Ground,"Sydney, Australia",Sri Lanka vs South Africa,"1st Quarter-Final (D/N), Sydney, March 18, 2015,
ICC Cricket World Cup",South Africa,133,10,Dale Steyn,7,2,18,1,0,1,2.57
2015,1st Quarter-Final (D/N),18-March-2015,Sydney Cricket Ground,"Sydney, Australia",Sri Lanka vs South Africa,"1st Quarter-Final (D/N), Sydney, March 18, 2015,
ICC Cricket World Cup",South Africa,133,10,Kyle Abbott,6,1,27,1,0,1,4.5
2015,1st Quarter-Final (D/N),18-March-2015,Sydney Cricket Ground,"Sydney, Australia",Sri Lanka vs South Africa,"1st Quarter-Final (D/N), Sydney, March 18, 2015,
ICC Cricket World Cup",South Africa,133,10,Morne Morkel,7,1,27,1,2,2,3.86
2015,1st Quarter-Final (D/N),18-March-2015,Sydney Cricket Ground,"Sydney, Australia",Sri Lanka vs South Africa,"1st Quarter-Final (D/N), Sydney, March 18, 2015,
ICC Cricket World Cup",South Africa,133,10,Jean-Paul Duminy,9,1,29,3,0,2,3.22
2015,1st Quarter-Final (D/N),18-March-2015,Sydney Cricket Ground,"Sydney, Australia",Sri Lanka vs South Africa,"1st Quarter-Final (D/N), Sydney, March 18, 2015,
ICC Cricket World Cup",South Africa,133,10,Imran Tahir,8.2,0,26,4,0,1,3.17
2015,1st Quarter-Final (D/N),18-March-2015,Sydney Cricket Ground,"Sydney, Australia",Sri Lanka vs South Africa,"1st Quarter-Final (D/N), Sydney, March 18, 2015,
ICC Cricket World Cup",Sri Lanka,134,1,Lasith Malinga,6,0,43,1,2,3,7.17
2015,1st Quarter-Final (D/N),18-March-2015,Sydney Cricket Ground,"Sydney, Australia",Sri Lanka vs South Africa,"1st Quarter-Final (D/N), Sydney, March 18, 2015,
ICC Cricket World Cup",Sri Lanka,134,1,Tillakaratne Dilshan,2,0,10,0,0,0,5
2015,1st Quarter-Final (D/N),18-March-2015,Sydney Cricket Ground,"Sydney, Australia",Sri Lanka vs South Africa,"1st Quarter-Final (D/N), Sydney, March 18, 2015,
ICC Cricket World Cup",Sri Lanka,134,1,Nuwan Kulasekara,1,0,13,0,0,0,13
2015,1st Quarter-Final (D/N),18-March-2015,Sydney Cricket Ground,"Sydney, Australia",Sri Lanka vs South Africa,"1st Quarter-Final (D/N), Sydney, March 18, 2015,
ICC Cricket World Cup",Sri Lanka,134,1,Tharindu Kaushal,6,0,25,0,0,0,4.17
2015,1st Quarter-Final (D/N),18-March-2015,Sydney Cricket Ground,"Sydney, Australia",Sri Lanka vs South Africa,"1st Quarter-Final (D/N), Sydney, March 18, 2015,
ICC Cricket World Cup",Sri Lanka,134,1,Dushmantha Chameera,2,0,29,0,1,8,14.5
2015,2nd Quarter-Final (D/N),19-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",India vs Bangladesh,"2nd Quarter-Final (D/N), Melbourne, March 19, 2015,
ICC Cricket World Cup",Bangladesh,302,6,Mashrafe Mortaza,10,0,69,1,1,0,6.9
2015,2nd Quarter-Final (D/N),19-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",India vs Bangladesh,"2nd Quarter-Final (D/N), Melbourne, March 19, 2015,
ICC Cricket World Cup",Bangladesh,302,6,Taskin Ahmed,10,0,69,3,0,1,6.9
2015,2nd Quarter-Final (D/N),19-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",India vs Bangladesh,"2nd Quarter-Final (D/N), Melbourne, March 19, 2015,
ICC Cricket World Cup",Bangladesh,302,6,Nasir Hossain,9,0,35,0,0,1,3.89
2015,2nd Quarter-Final (D/N),19-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",India vs Bangladesh,"2nd Quarter-Final (D/N), Melbourne, March 19, 2015,
ICC Cricket World Cup",Bangladesh,302,6,Mahmudullah,1,0,4,0,0,0,4
2015,2nd Quarter-Final (D/N),19-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",India vs Bangladesh,"2nd Quarter-Final (D/N), Melbourne, March 19, 2015,
ICC Cricket World Cup",Bangladesh,302,6,Rubel Hossain,10,0,56,1,1,1,5.6
2015,2nd Quarter-Final (D/N),19-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",India vs Bangladesh,"2nd Quarter-Final (D/N), Melbourne, March 19, 2015,
ICC Cricket World Cup",Bangladesh,302,6,Shakib Al Hasan,10,0,58,1,0,0,5.8
2015,2nd Quarter-Final (D/N),19-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",India vs Bangladesh,"2nd Quarter-Final (D/N), Melbourne, March 19, 2015,
ICC Cricket World Cup",India,193,10,Umesh Yadav,9,1,31,4,0,1,3.44
2015,2nd Quarter-Final (D/N),19-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",India vs Bangladesh,"2nd Quarter-Final (D/N), Melbourne, March 19, 2015,
ICC Cricket World Cup",India,193,10,Mohammed Shami,8,1,37,2,0,4,4.63
2015,2nd Quarter-Final (D/N),19-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",India vs Bangladesh,"2nd Quarter-Final (D/N), Melbourne, March 19, 2015,
ICC Cricket World Cup",India,193,10,Mohit Sharma,7,0,36,1,0,1,5.14
2015,2nd Quarter-Final (D/N),19-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",India vs Bangladesh,"2nd Quarter-Final (D/N), Melbourne, March 19, 2015,
ICC Cricket World Cup",India,193,10,Ravichandran Ashwin,10,1,30,0,0,1,3
2015,2nd Quarter-Final (D/N),19-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",India vs Bangladesh,"2nd Quarter-Final (D/N), Melbourne, March 19, 2015,
ICC Cricket World Cup",India,193,10,Suresh Raina,3,1,15,0,0,0,5
2015,2nd Quarter-Final (D/N),19-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",India vs Bangladesh,"2nd Quarter-Final (D/N), Melbourne, March 19, 2015,
ICC Cricket World Cup",India,193,10,Ravindra Jadeja,8,0,42,2,0,1,5.25
2015,3rd Quarter-Final (D/N),20-March-2015,Adelaide Oval,"Adelaide, Australia",Pakistan vs Australia,"3rd Quarter-Final (D/N), Adelaide, March 20, 2015,
ICC Cricket World Cup",Australia,213,10,Mitchell Starc,10,1,40,2,0,2,4
2015,3rd Quarter-Final (D/N),20-March-2015,Adelaide Oval,"Adelaide, Australia",Pakistan vs Australia,"3rd Quarter-Final (D/N), Adelaide, March 20, 2015,
ICC Cricket World Cup",Australia,213,10,Josh Hazlewood,10,1,35,4,0,1,3.5
2015,3rd Quarter-Final (D/N),20-March-2015,Adelaide Oval,"Adelaide, Australia",Pakistan vs Australia,"3rd Quarter-Final (D/N), Adelaide, March 20, 2015,
ICC Cricket World Cup",Australia,213,10,Mitchell Johnson,10,0,42,1,0,2,4.2
2015,3rd Quarter-Final (D/N),20-March-2015,Adelaide Oval,"Adelaide, Australia",Pakistan vs Australia,"3rd Quarter-Final (D/N), Adelaide, March 20, 2015,
ICC Cricket World Cup",Australia,213,10,Glenn Maxwell,7,0,43,2,0,0,6.14
2015,3rd Quarter-Final (D/N),20-March-2015,Adelaide Oval,"Adelaide, Australia",Pakistan vs Australia,"3rd Quarter-Final (D/N), Adelaide, March 20, 2015,
ICC Cricket World Cup",Australia,213,10,Shane Watson,5,0,17,0,0,0,3.4
2015,3rd Quarter-Final (D/N),20-March-2015,Adelaide Oval,"Adelaide, Australia",Pakistan vs Australia,"3rd Quarter-Final (D/N), Adelaide, March 20, 2015,
ICC Cricket World Cup",Australia,213,10,James Faulkner,7.5,0,31,1,0,0,4.13
2015,3rd Quarter-Final (D/N),20-March-2015,Adelaide Oval,"Adelaide, Australia",Pakistan vs Australia,"3rd Quarter-Final (D/N), Adelaide, March 20, 2015,
ICC Cricket World Cup",Pakistan,216,4,Sohail Khan,7.5,0,57,1,0,2,7.6
2015,3rd Quarter-Final (D/N),20-March-2015,Adelaide Oval,"Adelaide, Australia",Pakistan vs Australia,"3rd Quarter-Final (D/N), Adelaide, March 20, 2015,
ICC Cricket World Cup",Pakistan,216,4,Ehsan Adil,5,0,31,1,0,0,6.2
2015,3rd Quarter-Final (D/N),20-March-2015,Adelaide Oval,"Adelaide, Australia",Pakistan vs Australia,"3rd Quarter-Final (D/N), Adelaide, March 20, 2015,
ICC Cricket World Cup",Pakistan,216,4,Rahat Ali,6,0,37,0,0,1,6.17
2015,3rd Quarter-Final (D/N),20-March-2015,Adelaide Oval,"Adelaide, Australia",Pakistan vs Australia,"3rd Quarter-Final (D/N), Adelaide, March 20, 2015,
ICC Cricket World Cup",Pakistan,216,4,Wahab Riaz,9,0,54,2,0,6,6
2015,3rd Quarter-Final (D/N),20-March-2015,Adelaide Oval,"Adelaide, Australia",Pakistan vs Australia,"3rd Quarter-Final (D/N), Adelaide, March 20, 2015,
ICC Cricket World Cup",Pakistan,216,4,Shahid Afridi,4,0,30,0,0,0,7.5
2015,3rd Quarter-Final (D/N),20-March-2015,Adelaide Oval,"Adelaide, Australia",Pakistan vs Australia,"3rd Quarter-Final (D/N), Adelaide, March 20, 2015,
ICC Cricket World Cup",Pakistan,216,4,Haris Sohail,2,0,7,0,0,0,3.5
2015,4th Quarter-Final (D/N),21-March-2015,Sky Stadium,"Wellington, New Zealand",New Zealand vs West Indies,"4th Quarter-Final (D/N), Wellington, March 21, 2015,
ICC Cricket World Cup",West Indies,393,6,Jerome Taylor,7,0,71,3,0,0,10.14
2015,4th Quarter-Final (D/N),21-March-2015,Sky Stadium,"Wellington, New Zealand",New Zealand vs West Indies,"4th Quarter-Final (D/N), Wellington, March 21, 2015,
ICC Cricket World Cup",West Indies,393,6,Jason Holder,8,0,76,0,0,1,9.5
2015,4th Quarter-Final (D/N),21-March-2015,Sky Stadium,"Wellington, New Zealand",New Zealand vs West Indies,"4th Quarter-Final (D/N), Wellington, March 21, 2015,
ICC Cricket World Cup",West Indies,393,6,Sulieman Benn,10,1,66,0,0,3,6.6
2015,4th Quarter-Final (D/N),21-March-2015,Sky Stadium,"Wellington, New Zealand",New Zealand vs West Indies,"4th Quarter-Final (D/N), Wellington, March 21, 2015,
ICC Cricket World Cup",West Indies,393,6,Andre Russell,10,0,96,2,1,2,9.6
2015,4th Quarter-Final (D/N),21-March-2015,Sky Stadium,"Wellington, New Zealand",New Zealand vs West Indies,"4th Quarter-Final (D/N), Wellington, March 21, 2015,
ICC Cricket World Cup",West Indies,393,6,Daren Sammy,8,0,38,0,0,1,4.75
2015,4th Quarter-Final (D/N),21-March-2015,Sky Stadium,"Wellington, New Zealand",New Zealand vs West Indies,"4th Quarter-Final (D/N), Wellington, March 21, 2015,
ICC Cricket World Cup",West Indies,393,6,Marlon Samuels,7,0,44,0,0,0,6.29
2015,4th Quarter-Final (D/N),21-March-2015,Sky Stadium,"Wellington, New Zealand",New Zealand vs West Indies,"4th Quarter-Final (D/N), Wellington, March 21, 2015,
ICC Cricket World Cup",New Zealand,250,10,Tim Southee,8,1,82,2,0,1,10.25
2015,4th Quarter-Final (D/N),21-March-2015,Sky Stadium,"Wellington, New Zealand",New Zealand vs West Indies,"4th Quarter-Final (D/N), Wellington, March 21, 2015,
ICC Cricket World Cup",New Zealand,250,10,Trent Boult,10,3,44,4,0,2,4.4
2015,4th Quarter-Final (D/N),21-March-2015,Sky Stadium,"Wellington, New Zealand",New Zealand vs West Indies,"4th Quarter-Final (D/N), Wellington, March 21, 2015,
ICC Cricket World Cup",New Zealand,250,10,Daniel Vettori,6.3,0,58,2,0,0,9.21
2015,4th Quarter-Final (D/N),21-March-2015,Sky Stadium,"Wellington, New Zealand",New Zealand vs West Indies,"4th Quarter-Final (D/N), Wellington, March 21, 2015,
ICC Cricket World Cup",New Zealand,250,10,Adam Milne,4,0,42,1,0,2,10.5
2015,4th Quarter-Final (D/N),21-March-2015,Sky Stadium,"Wellington, New Zealand",New Zealand vs West Indies,"4th Quarter-Final (D/N), Wellington, March 21, 2015,
ICC Cricket World Cup",New Zealand,250,10,Corey Anderson,2,0,24,1,0,1,12
2015,1st Semi-Final (D/N),24-March-2015,Eden Park,"Auckland, New Zealand",South Africa vs New Zealand,"1st Semi-Final (D/N), Auckland, March 24, 2015,
ICC Cricket World Cup",New Zealand,281,5,Tim Southee,9,1,55,0,0,1,6.11
2015,1st Semi-Final (D/N),24-March-2015,Eden Park,"Auckland, New Zealand",South Africa vs New Zealand,"1st Semi-Final (D/N), Auckland, March 24, 2015,
ICC Cricket World Cup",New Zealand,281,5,Trent Boult,9,0,53,2,0,0,5.89
2015,1st Semi-Final (D/N),24-March-2015,Eden Park,"Auckland, New Zealand",South Africa vs New Zealand,"1st Semi-Final (D/N), Auckland, March 24, 2015,
ICC Cricket World Cup",New Zealand,281,5,Matt Henry,8,2,40,0,0,1,5
2015,1st Semi-Final (D/N),24-March-2015,Eden Park,"Auckland, New Zealand",South Africa vs New Zealand,"1st Semi-Final (D/N), Auckland, March 24, 2015,
ICC Cricket World Cup",New Zealand,281,5,Daniel Vettori,9,0,46,0,0,6,5.11
2015,1st Semi-Final (D/N),24-March-2015,Eden Park,"Auckland, New Zealand",South Africa vs New Zealand,"1st Semi-Final (D/N), Auckland, March 24, 2015,
ICC Cricket World Cup",New Zealand,281,5,Kane Williamson,1,0,5,0,0,0,5
2015,1st Semi-Final (D/N),24-March-2015,Eden Park,"Auckland, New Zealand",South Africa vs New Zealand,"1st Semi-Final (D/N), Auckland, March 24, 2015,
ICC Cricket World Cup",New Zealand,281,5,Grant Elliott,1,0,9,0,0,0,9
2015,1st Semi-Final (D/N),24-March-2015,Eden Park,"Auckland, New Zealand",South Africa vs New Zealand,"1st Semi-Final (D/N), Auckland, March 24, 2015,
ICC Cricket World Cup",New Zealand,281,5,Corey Anderson,6,0,72,3,0,5,12
2015,1st Semi-Final (D/N),24-March-2015,Eden Park,"Auckland, New Zealand",South Africa vs New Zealand,"1st Semi-Final (D/N), Auckland, March 24, 2015,
ICC Cricket World Cup",South Africa,299,6,Dale Steyn,8.5,0,76,1,0,1,8.94
2015,1st Semi-Final (D/N),24-March-2015,Eden Park,"Auckland, New Zealand",South Africa vs New Zealand,"1st Semi-Final (D/N), Auckland, March 24, 2015,
ICC Cricket World Cup",South Africa,299,6,Vernon Philander,8,0,52,0,0,0,6.5
2015,1st Semi-Final (D/N),24-March-2015,Eden Park,"Auckland, New Zealand",South Africa vs New Zealand,"1st Semi-Final (D/N), Auckland, March 24, 2015,
ICC Cricket World Cup",South Africa,299,6,Morne Morkel,9,0,59,3,0,1,6.56
2015,1st Semi-Final (D/N),24-March-2015,Eden Park,"Auckland, New Zealand",South Africa vs New Zealand,"1st Semi-Final (D/N), Auckland, March 24, 2015,
ICC Cricket World Cup",South Africa,299,6,Imran Tahir,9,1,40,0,0,1,4.44
2015,1st Semi-Final (D/N),24-March-2015,Eden Park,"Auckland, New Zealand",South Africa vs New Zealand,"1st Semi-Final (D/N), Auckland, March 24, 2015,
ICC Cricket World Cup",South Africa,299,6,Jean-Paul Duminy,5,0,43,1,0,2,8.6
2015,1st Semi-Final (D/N),24-March-2015,Eden Park,"Auckland, New Zealand",South Africa vs New Zealand,"1st Semi-Final (D/N), Auckland, March 24, 2015,
ICC Cricket World Cup",South Africa,299,6,AB de Villiers,3,0,21,0,0,0,7
2015,2nd Semi-Final (D/N),26-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs India,"2nd Semi-Final (D/N), Sydney, March 26, 2015,
ICC Cricket World Cup",India,328,7,Mohammed Shami,10,0,68,0,0,2,6.8
